sm04101204501|<uzdah> na jadranu ^e prevladavati vrlo povoljni <sil> biometeorolo{ki uvjeti <uzdah> 
sm04101204502|<uzdah> zadr`e ve^i dio dana
sm04111202101|vremenska prognoza za poslijepodne <sil> ve^inom obla~no <sil> sun~ano mjestimice u isto~nim predjelima i u dalmaciji 
sm04111202102|vjetar uglavnom slab na sjevernom i dijelu srednjeg jadrana slaba i umjerena <uzdah> u velebitskom kanalu jaka bura a du` ostalog dijela jadrana isto~njak i jugo
sm04111202103|hladno s najvi{om temperaturom od minus pet do minus dva <uzdah> a na jadranu od plus tri mjestimice na sjevernom do dvanaest stupnjeva na ju`nom dijelu
sm04111202104|<uzdah> na jadranu ^e ponegdje pasti slaba ki{a a u unutra{njosti slab snijeg
sm04111204101|dobar dan po{tovane slu{ateljice i po{tovani slu{atelji
sm04111204102|predsjednik mesi^ i premijer sanader smijenili dosada{njeg ravnatelja poe jo{ka podbev{eka <uzdah>
sm04111204103|a za novoga ravnatelja predlo`ili tomislava karamarka
sm04111204104|na tajvanu danas parlamentarni izbori <uzdah>
sm04111204105|vrijeme poslijepodne na jadranu i u vi{em gorju sun~ano a u ostalim krajevima obla~no
sm04111204106|predsjednik republike stipe mesi^ potvrdio je da se na no^a{njem sastanku s premijerom sanaderom dogovorio <uzdah>
sm04111204107|da se razrije{i du`nosti dosada{nji ravnatelj protuobavje{tajne agencije jo{ko podbev{e <uzdah>
sm04111204108|<uzdah> predlo`ili su da novi {ef poe bude nekada{nji {ef ureda nacionalne sigurnosti tomislav karamarko <uzdah>
sm04111204109|~im hrvatska dobije datum po~etka pregovora za ulazak u europsku uniju <uzdah>
sm04111204110|razmotrit ^e se afera ministra miomira `u`ula <sil> i vjerujem da ^e on biti izba~en iz politike
sm04111204111|izjavio je na konferenciji za novinstvo u osijeku saborski zastupnik haenesa antun kapraljevi^ javlja davor lon~ari^
sm04111204112|voza~ damir mikuli^ koji je dva mjeseca bio zato~en u ira~kome logoru buki <uzdah> na putu je prema ku^i
sm04111204113|ameri~ke snage <uzdah> uhitile su ga po~etkom listopada zbog sumnje da je navodno prikupljao podatke o vozilima i informacije
sm04111204114|koje se ne smatraju normalnim interesom turista
sm04111204115|mikuli^a ^e danas u istanbulu ~ekati djelatnici na{ega generalnog konzulata <uzdah> i on ^e zrakoplovom sutra sti^i u zagreb
sm04111204116|u rabatu je po~eo forum za budu^nost <uzdah> prvi susret organiziran u sklopu projekta
sm04111204117|demokratizacije arapskoga svijeta na ameri~ki na~in javlja franspres
sm04111204118|ministri vanjskih poslova i financija
sm04111204119|dvadesetak zemalja bliskog istoka i sjeverne afrike <uzdah> okupili su se u nazo~nosti kolega iz
sm04111204120|najrazvijenijih zemalja svijeta <uzdah>
sm04111204121|kako bi razgovarali o tom projektu ~ija je svrha promicati politi~ke <uzdah>
sm04111204122|gospodarske i dru{tvene reforme u arapsko muslimanskim zemljama
sm04111204123|{ef marokanske diplomacije <uzdah> muhamed benatsa <uzdah>
sm04111204124|koji uz ameri~koga dr`avnog tajnika kolina pauela predsjeda susretom <uzdah>
sm04111204125|pozvao je na po~etku sudionike <uzdah> na pravo i pragmati~no partnerstvo
sm04111204126|istaknuo je da bi rje{avanje palestinskoga pitanja olak{alo uspostavu mira i stabilnosti <uzdah>
sm04111204127|turski premijer re#ep erdogan
sm04111204128|rekao je nakon povratka iz brisela
sm04111204129|kako ~injenica da ^e europski ~elnici slijede^i tjedan odlu~iti o ubla`avanju uvjeta koje turska treba ispuniti
sm04111204130|uo~i po~etka pristupnih pregovora
sm04111204131|za ~lanstvo u europskoj uniji <uzdah> ulijeva pouzdanje
sm04111204132|izvijestila je agencija anadolija
sm04111204133|turski premijer re#ep erdogan <uzdah> zauzimao se
sm04111204134|da pregovori njegove zemlje sa europskom unijom po~nu ve^ po~etkom slijede^e godine
sm04111204135|venezuelski vojni zrakoplov sru{io se u gorju zapadno od karakasa
sm04111204136|poginulo je svih {esnaestero putnika i ~lanova posade
sm04111204137|me}u kojima i devetorica ~asnika <sil> te glavni inspektor nacionalne garde
sm04111204138|uzrok nesre^e zasad se ne zna no <uzdah> vlasti su objavile da te{ki oblaci ometaju spasila~ke slu`be
sm04111204139|venezuelu je u posljednje vrijeme pogodilo nekoliko `estokih oluja i u protekla se dva mjeseca <uzdah>
sm04111204140|zbog lo{ega vremena <uzdah> sru{ilo nekoliko manjih zrakoplova
sm04111204141|dana{nji izvje{taj o vodostaju rijeka
sm04111204142|dunav <sil> vukovar jedan nula tri sto tri
sm04111204143|ilok <sil> jedan sedam nula sto sedamdeset
sm04111204144|drava botovo sedam osam <sil> sedamdeset osam
sm04111204145|terezino polje minus dva {est tri
sm04111204146|minus dvjesto {ezdeset tri <sil> donji miholjac <sil> minus osam
sm04111204147|osijek minus <sil> ~etiri ~etiri minus <sil> ~etrdeset ~etiri <sil> sava
sm04111204148|zagreb minus jedan osam devet <uzdah> minus <a> sto osamdeset devet
sm04111204149|crnac jedan dva nula <sil> sto dvadeset jasenovac <uzdah>
sm04111204150|tri dva devet <sil> tristo dvadeset devet <uzdah> slavonski brod <sil> tri nula {est
sm04111204151|tristo {est <uzdah> slavonski {amac <sil> jedan devet pet
sm04111204152|sto devedeset pet <uzdah> kupa radenci devet devet devedeset devet
sm04111204153|karlovac sedam jedan <sil> sedamdeset jedan
sm04111204154|una hrvatska kostajnica <sil> jedan tri nula sto trideset
sm04111204155|i neretva metkovi^ <sil> jedan jedan osam <uzdah> sto osamnaest
sm04120103101|vremenska prognoza za poslijepodne <sil> prete`ito sun~ano <sil> vjetar slab sjeverni i sjeveroisto~ni <uzdah> na jadranu jaka bura s olujnim udarima <sil> malo ^e slabiti 
sm04120103102|temperatura u unutra{njosti uglavnom izme}u minus osam i minus tri stupnja <uzdah> na jadranu od plus jedan na sjevernom <sil> do osam stupnjeva na ju`nom dijelu 
sm04120103301|vremenska prognoza za sutra <sil> sun~ano <uzdah> u unutra{njosti mjestimice umjerena naoblaka 
sm04120103302|na otvorenom moru umjeren do jak sjeverozapadnjak <uzdah> jutarnja temperatura izme}u minus dvadeset
sm04120103303|na ju`nom jadranu i otocima izme}u plus jedan i {est <uzdah> a najvi{a dnevna od minus devet do minus ~etiri <uzdah> na jadranu od tri do osam stupnjeva 
sm04120103304|vjetar ve^inom slab <sil> na jadranu umjerena a u no^i i ujutro na sjevernom i dijelu srednjeg jadrana jaka bura 
sm04120103305|i minus petnaest stupnjeva <sil> na sjevernome i srednjem jadranu od minus pet <sil> do nula 
sm04120703101|u karlovcu jo{ povremeno ima zastoja <papir> zbog <papir> lak{e <udarac> prometne nesre^e na brzoj karlova~koj cesti
sm04120703102|a dalje do slunja vozi <papir> se <papir> u <papir> koloni no nema zastoja
sm04120703103|na naplatnim ku^icama u <papir> karlovcu <papir> i <papir> u <papir> vukovoj <papir> gorici ~eka se oko pet minuta
sm04120703104|li~kom magistralom plitvice udbina vozi se u du`im kolonama <uzdah> ali za sada bez zastoja
sm04120703105|<uzdah> gust je i promet <sil> autocestom iz smjera bosiljeva prema kapeli <uzdah> i dalje za `utu lokvu i senj odnosno oto~ac i gospi^
sm04120703106|<uzdah> na ulazu na autocestu na gornjoj plo~i rade ~etiri naplatne ku^ice <uzdah> te nema zastoja i ~ekanja
sm04120703107|i u gorskome kotaru promet je znatno slabiji nego jutros
sm04120703108|vozi se u kolonama bez zastoja <sil> na poluautocesti vrbovsko delnice o{trovica na naplatnome mjestu u lepenici <uzdah> kolona je duga stotinjak metara
sm04120703109|nakon jutro{njih gu`vi na grani~nome prijelazu brod na kupi promet iz slovenije sada je slabiji
sm04120703110|i na jadranskoj turisti~koj cesti senj zadar promet je poja~an
sm04120703111|za otok pag <uzdah> plovi pet trajekata a za otok rab ~etiri
sm04120703112|u trajektnim lukama jablanac i prizna <uzdah> na ukrcaj se ~eka oko sat i pol
sm04120703113|dubrova~ka gradona~elnica dubravka {uica
sm04120703114|razgovarala je u pala~i sponzi <uzdah> s izraelskim predsjednikom mo{om <papir> katsavom
sm04120703115|koji boravi u slu`benom posjetu na{oj zemlji
sm04120703116|izraelski predsjednik
sm04120703117|razgledao je spomen sobu dubrova~kih branitelja
sm04120703118|pro{etao se starom gradskom lukom
sm04120703119|a zatim je razgledao kne`ev dvor
sm04120703120|tijekom prolaska stradunom mo{e katsav zadr`ao se u kra^em razgovoru sa skupinom izraelskih turista koji borave u dubrovniku
sm04120703121|a ispred katedrale bio je nazo~an nastupu folklornog ansambla <sil> lin#o 
sm04120703122|slu{ate vijesti hrvatskoga radija
sm04120703123|iz svijeta
sm04120703124|ameri~ki predsjednik #or# bu{ obe^ao je pomo^ africi u hrabroj borbi protiv side 
sm04120703125|te je pozvao kongres da financira njegov plan za borbu <papir> protiv <papir> te bolesti vrijedan petnaest milijuna dolara
sm04120703126|na zadnjoj postaji u sklopu petodnevne turneje po pet afri~kih zemalja
sm04120703127|u nigeriji bu{ je govorio i o regionalnim sukobima
sm04120703128|te je obe^ao da se va{ington i dalje <uzdah> da ^e va{ington i dalje podupirati svoje <nep> svoje prijatelje i saveznike kako bi se ti ratovi {to prije zaustavili
sm04120703129|no ameri~ki je predsjednik ipak na prvo mjesto stavio
sm04120703130|sidu
sm04120703131|koja je najve^a opasnost <uzdah> s kojom je afrika suo~ena
sm04120703132|istaknuo je da je potreba za pomo^i velika jer trideset milijuna ljudi <uzdah> me}u kojim je i gotovo tri milijuna djece mla}e od petnaest godina u africi ima tu bolest
sm04120703133|britanski premijer toni <papir> bler <papir> suo~en je s novim optu`bama da je <papir> obmanjivao <papir> javnost <papir> o <papir> iraku <papir>
sm04120703134|nakon {to je <papir> list <papir> indipendant <uzdah> objavio da se vladino prvo izvje{^e temeljilo na starim informacijama s interneta
sm04120703135|list tvrdi da izvje{^e objavljeno u rujnu pro{le godine sadr`ava najmanje {est priloga <uzdah> o navodnom ira~kom oru`ju za masovno uni{tenje
sm04120703136|koji su prepisani iz izvje{^a starih i dvadeset i jedan mjesec 
sm04120703137|<pitanj> <sil> pisanje indipendenta vjerojatno ^e izazvati nove neugodnosti vladi
sm04120703138|koja je ve^ priznala da je pogrije{ila slu`e^i se <sil> radom jednog ameri~kog studenta
sm04120703139|u svojemu <sil> drugom izvje{^u lani u rujnu
sm04120703140|vladin glasnogovornik <uzdah> odbio je komentirati taj novinski ~lanak <uzdah> isti~u^i kako je vlada rekla sve {to je imala
sm04120703141|talijanski tisak zaklju~io je <uzdah> da je ostavkom <papir> stefana <papir> stefanija podtajnika u <papir> ministarstvu <papir> turizma <papir> zavr{en skandal koji je izazvao buru u talijansko njema~kim odnosima
sm04120703142|stefani ~lan sjeverne lige <uzdah> koji je gotovo dvadeset godina bio u braku s njemicom pro{log je tjedna uvrijedio njemce
sm04120703143|jer ih je u jednom intervjuu nazvao <uzdah> bu~nima arogantnima i <uzdah> hiper nacionalistima
sm04120703144|zbog toga je njema~ki kancelar gerhard {reder <uzdah> otkazao ljetovanje u italiji <uzdah>
sm04120703145|hrvatski radio prvi program
sm04120703146|zavr{ene su vijesti tonska realizacija tomislav <papir> {krgulja <papir> spikeri <papir> gordana <papir> goj~eta i dubravko sidor emisiju uredila tanja markeljevi^
sm04120703147|u nastavku o vremenu i vodostaju rijeka
sm04120703148|dana{nji izvje{taj o vodostaju rijeka
sm04120703149|dunav budimpe{ta jedan tri devet
sm04120703150|sto trideset devet
sm04120703151|vukovar sedam sedam sedamdeset sedam <papir>
sm04120703152|<papir> ilok <papir> jedan <papir> dva <papir> ~etiri sto dvadeset ~etiri
sm04120703153|drava
sm04120703154|botovo jedan {est {esnaest
sm04120703155|terezino polje minus dva {est osam minus dvjesto {ezdeset osam
sm04120703156|donji miholjac minus dva devet minus devedeset devet
sm04120703157|osijek minus pet nula minus pedeset
sm04120703158|sava zagreb minus dva osam pet minus dvjesto osamdeset pet
sm04120703159|crnac minus jedan devet dva minus sto devedeset dva
sm04120703160|jasenovac minus sedam ~etiri <uzdah> minus sedamdeset ~etiri
sm04120703161|slavonski brod minus devet
sm04120703162|slavonski {amac minus jedan sedam osam minus sto sedamdeset osam
sm04120703163|kupa <sil> radenci {est sedam {ezdeset sedam
sm04120703164|karlovac <sil> minus {est sedam minus {ezdeset sedam 
sm04120703165|una hrvatska kostajnica tri pet trideset pet <sil> i neretva metkovi^ {est nula {ezdeset
sm04120703201|na glavnoj dr`avnoj prometnici karlovac slunj promet je poja~an u oba smjera
sm04120703202|vozi se u kolonama bez zastoja
sm04120703203|na naplatnim ku^icama autoceste u karlovcu i u vukovoj gorici nema ~ekanja
sm04120703204|u splitskoj <papir> trajektnoj luci osjetno je poja~an <papir> priljev automobila i putnika <papir> za <papir> srednjodalmatinske otoke
sm04120703205|ve^ih gu`vi nema
sm04120703206|kao ni duljih ~ekanja na ukrcaj
sm04120703207|na liniji za supetar od jutros do ~etrnaest sati
sm04120703208|od osam redovitih i dvije izvanredne linije dva puta je plovio trajekt tin ujevi^
sm04120703209|novi trajekt u floti jadrolinije
sm04120703210|kapaciteta gara`e  dvjesto automobila
sm04120703211|prevozio je prosje~no po sto pedeset automobila 
sm04120703212|jednom plovidbom <uzdah> zamjenjuje <papir> tri <papir> druga <papir> trajekta <papir> a <papir> ~ekanje <papir> je <papir> smanjio na minimum
sm04120703213|u smjeru roga~a na otoku {olti
sm04120703214|trajekti su od jutros plovili dva puta u redovitim i dva puta u izvanrednim linijama
sm04120703215|na dubrova~kome primorju izme}u bistrine i topola
sm04120703216|no^as je oko dva sata i petnaest minuta buknuo po`ar koji <papir> gasitelji <papir> jo{ ne nadziru
sm04120703217|izvijestila je dubrova~ko neretvanska policijska uprava 
sm04120703218|u po`aru je izgorjelo oko dvanaest hektara borove {ume
sm04120703219|a ku^e nisu ugro`ene
sm04120703220|prema informaciji s policije jo{ se ne zna {to je uzrokovalo po`ar a o~evid traje <papir>
sm04120703221|britanski premijer toni bler suo~en je s novim optu`bama da je obmanjivao javnost o iraku
sm04120703222|nakon {to je list indipendent
sm04120703223|objavio da se vladino prvo izvje{^e temeljilo na starim informacijama s interneta
sm04120703224|list tvrdi da izvje{^e objavljeno u rujnu pro{le godine sadr`ava i podatke starije od dvadeset mjeseci
sm04120703225|pisanje indipendenta
sm04120703226|vjerojatno ^e izazvati nove neugodnosti blerovoj vladi
sm04120703227|koja je ve^ priznala svoje pogre{ke u vezi s podacima o postojanju ira~kog oru`ja za masovno uni{tenje
sm04120703228|no njezin glasnogovornik odbio je komentirati najnoviji ~lanak
sm04120703229|isti~u^i
sm04120703230|kako je vlada rekla sve {to je imala
sm04120703231|jo{ jedan izgred dogodio se u me}uvremenu u iraku
sm04120703232|pri ~emu je ranjen jedan vojnik
sm04120703233|napadnut je najve^i zatvor blizu bagdada
sm04120703234|a kako javlja novinar franspresa granatom je uni{ten dio zida <sil> na ulazu u zgradu
sm04120703235|velike su kolike su {anse kandidata demokratske stranke na slijede^im ameri~kim predsjedni~kim izborima <sil> te{ko je re^i
sm04120703236|no sude^i prema ispitivanju javnosti
sm04120703237|i nisu ba{ velike
sm04120703238|naime od devetorice kandidata samo je tre^ina amerikanaca mogla navesti ime <sil> jednog od njih
sm04120703239|na pitanje
sm04120703240|koji im kandidat prvi pada na pamet
sm04120703241|sedam posto ispitanika je odgovorilo
sm04120703242|harvard din biv{i guverner vermonta
sm04120703243|isto toliko sjetilo se imena senatora #ona kerija 
sm04120703244|ali za ve^inu ostalih znalo je samo tri posto ispitanika
sm04120703245|u <papir> osijeku <papir> je <papir> danas <papir> osnovan <papir> klub <papir> mladih <papir> demokratskog centra <papir> na <papir> nacionalnoj <papir> razini
sm04120703246|na osniva~koj skup{tini <papir> glavni <papir> je <papir> tajnik <papir> decea <papir> doktor <papir> nikola <papir> ru`inski
sm04120703247|kritizirao pove^anje {kolarina studentima za {ezdeset posto te izjavio kako dr`ava koja `eli imati vi{e obrazovanih ljudi
sm04120703248|i znanstvenika treba puno vi{e ulagati u njihovo {kolovanje i znanost
sm04120703249|ru`inski je predstavio prijedlog decea
sm04120703250|po kojem bi se ukinule {kolarine za studente
sm04120703251|{to bi dr`avu godi{nje ko{talo
sm04120703252|sedamsto milijuna kuna
sm04120703253|taj iznos rekao je on nije velik za dr`avu
sm04120703254|koja tvrdi da je obrazovanje strate{ki interes
sm04120703255|dodao je kako je sada{nja vlast vi{e novca ulo`ila u sanaciju brodogradili{ta
sm04120703256|viktor lenac
sm04120703257|nego u visoko {kolstvo i znanost
sm04120703258|za predsjednika kluba mladih decea izabran je
sm04120703259|ivan paladina s otoka paga
sm04120703260|a za njegovu zamjenicu vesna <uzdah> fabijanovi^ iz ~epina
sm04120703261|oni su najavili kako ^e mladi u deceu intenzivno sudjelovati u predizbornoj kampanji
sm04120703262|ja~ati
sm04120703263|mlade{ku organizaciju te prikupljati prijedloge mladih putem strana~ke internetske stranice
sm04120703264|dvoje <papir> ljudi <papir> poginulo <papir> je <papir> no^as <papir> poslije <papir> pono^i <papir> u te{koj prometnoj nesre^i koja se dogodila na podru~ju sesveta
sm04120703265|izvijestila je danas zagreba~ka policijska uprava 
sm04120703266|upravljaju^i fiatom uno
sm04120703267|gran}inovom ulicom u {a{inovcu
sm04120703268|ivana galovi^
sm04120703269|ro}ena tisu^u devetsto osamdeset i druge
sm04120703270|izgubila je nadzor nad automobilom zbog neprilago}ene brzine te udarila u betonski zid podvo`njaka
sm04120703271|pri udaru je ispala iz automobila i poginula a njezin suputnik mario prkomet
sm04120703272|ro}en tisu^u <{kripanje> devetsto <{kripanje> sedamdeset <{kripanje> i <{kripanje> sedme
sm04120703273|umro je od ozljeda na mjestu nesre^e 
sm04120703274|predsjednik republike stjepan mesi^ poslao je danas brzojav su^uti povodom smrti akademika ive petrinovi^a
sm04120703275|ono {to zauvijek ostaje i po ~emu pamtimo ~ovjeka njegova su djela
sm04120703276|jer tako nastavlja <papir> `ivjeti <papir> u <papir> srcima <papir> i <papir> mislima <papir> svojih <papir> najbli`ih
